Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,twist.linear.x,twist.linear.y,twist.linear.z,twist.angular.x,twist.angular.y,twist.angular.z
461.392,20459,461,384000000,world,0.0005177687935471661,0.00155254495540233,-1.0873294741506782e-06,0.004771318712368591,-0.0004963900185857344,0.11924110453307114
461.408,20460,461,408000000,world,0.0005743837305806731,0.001619324620379432,2.4868607890502047e-06,0.00493085918472058,-0.0005343326709581689,0.12508037814608086
461.424,20461,461,416000000,world,0.0005952186686338062,0.0016405539083709046,3.7062385973380237e-06,0.004983692186293717,-0.0005462964114412276,0.12701219331041483
461.44,20462,461,432000000,world,0.0006653027174391162,0.0017002448447317768,7.453788542910985e-06,0.005142246201432433,-0.0005794224815109961,0.13275155478503184
461.456,20463,461,456000000,world,0.0007162045208935999,0.0017379316427510905,1.0084851878895445e-05,0.0052490564383488305,-0.0006004569169580238,0.13655358038744253
461.472,20464,461,464000000,world,0.0007429358011056904,0.0017561299782700918,1.1470724377711794e-05,0.005303001445868923,-0.0006107743412464454,0.13844680019168484
461.48,20465,461,480000000,world,0.0007973098876733239,0.0017921579784403825,1.4302195183717768e-05,0.0054116119868282,-0.0006315336344406324,0.14223311474514805
461.504,20466,461,496000000,world,0.0008515051222489062,0.0018284621718667946,1.714449069666738e-05,0.005520513544988841,-0.0006528825130769898,0.14603090337205588
461.52,20467,461,512000000,world,0.0009047039265473505,0.0018659097207710121,1.803428043604746e-05,0.0056457397089341695,-0.000692716043207427,0.1497854700192648
461.536,20468,461,528000000,world,0.000982999677930975,0.0019240135808056519,1.4439323447129774e-05,0.005863879277182927,-0.0007141222250609575,0.1553454328111026
461.552,20469,461,544000000,world,0.0010084076970245605,0.0019451029967290983,1.2061109492077367e-05,0.005948941136512267,-0.0007190962212159712,0.1571718281641283
461.56,20470,461,560000000,world,0.00105870686174605,0.0019855423742879286,5.858056699776756e-06,0.006121021440515541,-0.0007275662908531508,0.16077085475835154
461.584,20471,461,576000000,world,0.0011335098958962862,0.0020466225537331285,-4.24370258417505e-06,0.006384395759820687,-0.0007385640713121936,0.16614024913089
461.6,20472,461,592000000,world,0.0011570714158262903,0.0020587241424952513,-6.628889485513819e-06,0.006501612519070265,-0.000739410014951735,0.16784965144026046
461.616,20473,461,608000000,world,0.00120085366896638,0.0020602874937464617,-8.399170667560095e-06,0.006810522561673965,-0.0007341958224299959,0.17106022937823007
